CAGDP9 Real GDP by county and metropolitan area 1
CAGDP9 Real GDP by county and metropolitan area 1
County
GeoFips,GeoName,2017,2018,2019,2020,2021,2022
22119,"Webster, LA",1152170,1182185,1177231,1129437,1144715,1115465
22121,"West Baton Rouge, LA",1793469,1780888,2021535,1747321,1846126,1707766
22123,"West Carroll, LA",218428,232140,186447,196111,190376,167866
22125,"West Feliciana, LA",873327,895351,957060,1008162,988306,959323
22127,"Winn, LA",454621,470341,455688,482766,527798,531077
23001,"Androscoggin, ME",4503370,4703346,4811181,5018298,5044783,4975728
23003,"Aroostook, ME",2535379,2579493,2574766,2606029,2599922,2633769
23005,"Cumberland, ME",21366628,22084886,22603000,23298915,24945935,25706204
23007,"Franklin, ME",1034899,1085986,1107223,1119554,1124108,1085180
23009,"Hancock, ME",2454603,2430035,2615758,2452614,2615896,2694161
23011,"Kennebec, ME",5510136,5666529,5810662,5854307,6204142,6281131
23013,"Knox, ME",1812399,1791382,1923446,1855140,1953915,2010661
23015,"Lincoln, ME",1167189,1162295,1257829,1185202,1273690,1333169
23017,"Oxford, ME",1671821,1739078,1720119,1769583,1797210,1800279
23019,"Penobscot, ME",6360893,6599941,6762485,6783030,7003554,7141018
23021,"Piscataquis, ME",521879,551021,545062,607670,605552,602110
23023,"Sagadahoc, ME",1813622,1784586,1721282,1817756,2174938,2369611
23025,"Somerset, ME",1719082,1709871,1680232,1764016,1747410,1757724
23027,"Waldo, ME",1365513,1321071,1439870,1416690,1477812,1536413
23029,"Washington, ME",1017939,1018497,1066649,1094157,1094552,1070328
23031,"York, ME",8145245,8578132,8709944,8780741,9224713,9451612
24001,"Allegany, MD",3068263,3092803,3066344,2857439,2830897,2708986
24003,"Anne Arundel, MD",50214633,50232911,50256244,48568269,51162190,51814364
24005,"Baltimore, MD",52810820,54065637,54773560,51971826,54031025,54869055
24009,"Calvert, MD",5282884,4491774,4449274,4510387,4162937,4172196
24011,"Caroline, MD",1339398,1277612,1193522,1064628,1210357,1247049
24013,"Carroll, MD",6476375,6356730,6460183,6076395,6231087,6285057
24015,"Cecil, MD",4432511,4779546,4811135,4754756,4896274,5055208
24017,"Charles, MD",6317642,6062349,6031473,5739215,5874961,5884327
24019,"Dorchester, MD",1286721,1254251,1291430,1274627,1376580,1392173
24021,"Frederick, MD",13461065,13829488,14085158,13459401,14265785,14379015
24023,"Garrett, MD",1233098,1277868,1290622,1269546,1328812,1244145
24025,"Harford, MD",12891816,13046785,13286042,12986893,13427074,13275589
24027,"Howard, MD",26193676,26775883,27549464,27325666,28968473,28625939
24029,"Kent, MD",943989,931234,962273,913575,931898,896847
24031,"Montgomery, MD",93542842,93381475,91753090,89002356,92605105,93746007
24033,"Prince George's, MD",44874740,46019288,46392722,44430794,46256758,47313611
24035,"Queen Anne's, MD",1848599,1847306,1905006,1754622,2050122,1970524
24037,"St. Mary's, MD",7354343,7391917,7535678,7859546,7844387,7671853
24039,"Somerset, MD",885671,879004,817971,792931,847677,981077
24041,"Talbot, MD",2115834,2121614,2060247,1891937,1978278,1993065
24043,"Washington, MD",7205051,7269223,7064113,6609758,7106593,7150408
24045,"Wicomico, MD",5156240,5112779,5024676,4903031,5278008,5439581
24047,"Worcester, MD",2881805,2900153,2834764,2547132,2913660,2994254
24510,"Baltimore (Independent City), MD",47896519,48085621,47452079,45985408,48360542,51194064
25001,"Barnstable, MA",12764776,13042121,13537095,12654827,13490964,13771725
25003,"Berkshire, MA",7025430,7117760,6998340,6766260,6896795,6927750
25005,"Bristol, MA",25856398,25976616,26645826,25819946,27449005,27281600
25007,"Dukes, MA",1414950,1469001,1469628,1407779,1445253,1453109
25009,"Essex, MA",44185330,45387624,46020521,43992053,46565610,47094918
25011,"Franklin, MA",2798786,2918238,2917567,2913131,2877170,2835214
25013,"Hampden, MA",22155823,22303642,22784592,22263246,23241880,23213480
25015,"Hampshire, MA",7605323,7679414,7838147,7472707,7567556,7702689
25017,"Middlesex, MA",157595241,165887874,174052620,174861873,188703914,190978324
25019,"Nantucket, MA",1251956,1310547,1351160,1251479,1378384,1384714
25021,"Norfolk, MA",52796425,54251356,54657040,52754957,55422410,57045702
25023,"Plymouth, MA",25453042,26252816,26619396,25051382,26633983,26619904
25025,"Suffolk, MA",126697805,132288474,137817167,136032512,145017316,151982653
25027,"Worcester, MA",42528144,43386286,44035944,43083909,45449132,46308136
26001,"Alcona, MI",220748,227217,221851,218075,227555,233463
26003,"Alger, MI",243000,249338,248962,235281,249845,252795
26005,"Allegan, MI",4308812,4704250,4513197,4642771,4871976,4923836
26007,"Alpena, MI",1056755,1054451,1059452,1042861,1095294,1113501
26009,"Antrim, MI",589395,592197,603708,567794,618396,643281
26011,"Arenac, MI",408054,427136,429012,421726,433226,438604
26013,"Baraga, MI",249278,250509,277087,266945,283702,287701
26015,"Barry, MI",1463442,1509134,1519347,1481855,1536818,1529010
26017,"Bay, MI",3539706,3631822,3535699,3549806,3841031,3851098
26019,"Benzie, MI",489818,500402,492580,469699,518265,545233
26021,"Berrien, MI",7684118,7498236,7329099,7508467,7479801,7380206
26023,"Branch, MI",1314987,1346652,1411355,1357269,1448379,1402866
26025,"Calhoun, MI",6450941,6467348,6411827,6372022,6912586,6984617
26027,"Cass, MI",1026231,1073639,1119323,1065345,1106068,1227885
26029,"Charlevoix, MI",1160423,1190654,1176794,1117643,1271337,1330806
26031,"Cheboygan, MI",628467,647428,626483,581940,647997,652297
26033,"Chippewa, MI",1117472,1131834,1131912,1064691,1141584,1178825
26035,"Clare, MI",976539,1124080,1040688,1108704,1123732,1134928
26037,"Clinton, MI",2154712,2166474,2163457,2162088,2331054,2378667
26039,"Crawford, MI",421468,443214,432769,406131,454804,443867
26041,"Delta, MI",1211920,1227051,1243926,1189587,1237653,1186844
26043,"Dickinson, MI",1314952,1340024,1336687,1278305,1411943,1350278
26045,"Eaton, MI",5237163,5195935,5237756,5198989,5731760,5936643
26047,"Emmet, MI",1704219,1725337,1756825,1671235,1873065,1922925
26049,"Genesee, MI",15931552,16335674,16614426,15314342,15693584,15582622
26051,"Gladwin, MI",462859,484998,497494,483385,469078,476949
26053,"Gogebic, MI",458918,470560,477639,451284,471244,483073
26055,"Grand Traverse, MI",5056523,5131292,5128096,4968737,5328093,5464037
26057,"Gratiot, MI",1294516,1363671,1330567,1424742,1460868,1501799
26059,"Hillsdale, MI",1547548,1587172,1542944,1522442,1788240,1855473
26061,"Houghton, MI",1062283,1092007,1111661,1062026,1149367,1184480
26063,"Huron, MI",1473629,1434021,1348842,1440311,1434960,1477755
26065,"Ingham, MI",16493798,16929311,17259113,17189472,17784510,18414382
26067,"Ionia, MI",1544216,1507462,1685062,1450831,1614380,1735884
26069,"Iosco, MI",762177,778878,838828,872469,936692,948081
26071,"Iron, MI",323784,329144,339501,308255,315673,319833
26073,"Isabella, MI",2394643,2437353,2392346,2351078,2453561,2483611
26075,"Jackson, MI",5986766,6319957,6546808,6366847,6877822,6764879
26077,"Kalamazoo, MI",13678676,14546835,14955523,15060387,16058496,16352859
26079,"Kalkaska, MI",546295,584478,570333,532315,587588,591612
26081,"Kent, MI",41408211,43111923,43337486,42663668,45001717,45773477
26083,"Keweenaw, MI",48833,48233,51895,47752,53249,56730
26085,"Lake, MI",222723,234059,227098,234605,227954,219698
26087,"Lapeer, MI",2225842,2310589,2244057,2231793,2279163,2273132
26089,"Leelanau, MI",725344,771871,776959,722961,800150,836415
26091,"Lenawee, MI",2925613,3128741,2926591,3019486,3258737,3281154
26093,"Livingston, MI",7183744,7260084,7187384,6959951,7571722,7639351
26095,"Luce, MI",163553,160827,155244,145073,156221,157490
26097,"Mackinac, MI",436189,437441,437625,404737,473682,484095
26099,"Macomb, MI",40421550,41205875,40170145,37952844,41171772,41541466
26101,"Manistee, MI",842887,857127,856426,818263,850114,852715
26103,"Marquette, MI",2701984,2671661,2690762,2610519,2866840,2766215
26105,"Mason, MI",1021898,1046612,1005506,990607,1020954,1000565
26107,"Mecosta, MI",1290900,1281868,1297709,1183648,1318012,1244293
26109,"Menominee, MI",700552,719499,719117,651062,706009,718458
26111,"Midland, MI",5482023,5520755,5351030,5689344,5840210,5978041
26113,"Missaukee, MI",424914,415389,441013,409174,416439,437331
26115,"Monroe, MI",5999722,5880549,5928026,5597580,5738150,5708370
26117,"Montcalm, MI",1550915,1585610,1578954,1546367,1624127,1595649
26119,"Montmorency, MI",256904,270542,259437,249783,243628,241287
26121,"Muskegon, MI",5986522,6085095,6118683,5901734,6155453,6229824
26123,"Newaygo, MI",1371772,1397245,1405946,1352273,1367870,1393394
26125,"Oakland, MI",103948141,106919794,108104324,104374423,110201352,112082079
26127,"Oceana, MI",664011,679250,664863,617005,612398,619532
26129,"Ogemaw, MI",538888,571708,556639,541310,545329,549797
26131,"Ontonagon, MI",125697,124403,130713,123525,131541,134539
26133,"Osceola, MI",722005,724664,765361,729725,752834,755510
26135,"Oscoda, MI",197493,203921,217209,188967,210542,210770
26137,"Otsego, MI",976796,1005345,993295,1013137,1055134,1049710
26139,"Ottawa, MI",14387389,14644213,14431684,14538962,16111511,16840293
26141,"Presque Isle, MI",334635,322730,324743,334295,360325,346849
26143,"Roscommon, MI",562704,572363,588729,600377,604863,617884
26145,"Saginaw, MI",8198898,8459769,8429628,8247600,8783209,8854522
26147,"St. Clair, MI",5281773,5484028,5350490,5359518,5644807,5721083
26149,"St. Joseph, MI",2059242,2048140,2032794,2012037,2177696,2166807
26151,"Sanilac, MI",1228358,1257516,1178075,1158246,1218292,1202993
26153,"Schoolcraft, MI",278521,271995,274535,267718,284536,253121
26155,"Shiawassee, MI",1684085,1771517,1702269,1606127,1708284,1729620
26157,"Tuscola, MI",1211404,1218239,1222412,1266648,1320344,1343494
26159,"Van Buren, MI",2887839,2806602,2829297,2927369,2841918,2680416
26161,"Washtenaw, MI",24040003,24649772,25481406,24988323,26314261,26780892
26163,"Wayne, MI",97146266,98367313,98126894,93170196,97837633,100266092
26165,"Wexford, MI",1243967,1281772,1307351,1213789,1346369,1346697
27001,"Aitkin, MN",450099,467027,490271,469134,497681,501559
27003,"Anoka, MN",14727190,15328069,15770462,15367475,15619854,15446761
27005,"Becker, MN",1359790,1425051,1387471,1374108,1430857,1435298
27007,"Beltrami, MN",1683816,1764875,1793768,1814397,1864126,1854419
27009,"Benton, MN",1902500,1827803,1772932,1754099,1781367,1796943
27011,"Big Stone, MN",207174,197783,191467,220737,231537,239782
27013,"Blue Earth, MN",4045039,4030700,4069834,3951497,4045116,4070244
27015,"Brown, MN",1505083,1534101,1442256,1343370,1411466,1414890
27017,"Carlton, MN",1324265,1339278,1363502,1349861,1465988,1385328
27019,"Carver, MN",5349277,5498495,5517353,5218426,5586866,5740656
27021,"Cass, MN",992683,1015959,995436,952895,1294656,1067253
27023,"Chippewa, MN",570349,557223,539133,542425,587080,590461
27025,"Chisago, MN",1544816,1592989,1626531,1560143,1659841,1644266
27027,"Clay, MN",1970837,2001213,2082321,2037263,2137607,2149577
27029,"Clearwater, MN",313494,296417,275589,279499,332225,307082
27031,"Cook, MN",256012,285289,265485,240731,254344,254037
27033,"Cottonwood, MN",639431,651488,583952,647556,658647,692076
27035,"Crow Wing, MN",2736565,2800986,2920647,2820172,2871067,2843556
27037,"Dakota, MN",25137857,26588271,26702704,25628285,26229045,26077137
27039,"Dodge, MN",716280,733364,747219,703647,794965,800078
27041,"Douglas, MN",1902245,1936825,1969190,1960790,2068068,2098662
27043,"Faribault, MN",451678,454668,475731,487550,549628,551976
27045,"Fillmore, MN",649680,594062,601852,641806,643718,654985
27047,"Freeborn, MN",1228317,1191480,1224403,1212570,1289853,1320797
27049,"Goodhue, MN",2884458,2889850,2811851,2829305,2783642,2922702
27051,"Grant, MN",243856,239095,251990,264345,276593,300452
27053,"Hennepin, MN",135026932,139272489,141491857,137239443,146519635,150146936
27055,"Houston, MN",541530,520975,530006,550041,585432,584837
27057,"Hubbard, MN",674359,745053,816920,795238,808550,811761
27059,"Isanti, MN",1092329,1107680,1127572,1087365,1138606,1112013
27061,"Itasca, MN",2090282,2170772,2099009,1956394,2066313,2095373
27063,"Jackson, MN",639326,653754,664810,620441,617149,629180
27065,"Kanabec, MN",402378,411625,428529,413073,429159,411938
27067,"Kandiyohi, MN",2332902,2304771,2232069,2130008,2213470,2277008
27069,"Kittson, MN",201599,201729,183866,225274,275203,267550
27071,"Koochiching, MN",508946,560136,541634,491683,478291,477144
27073,"Lac qui Parle, MN",249974,238532,251494,277090,308823,323139
27075,"Lake, MN",516651,553094,552982,501125,483945,440382
27077,"Lake of the Woods, MN",180057,193749,192283,194082,195400,192322
27079,"Le Sueur, MN",958550,988563,938508,937622,928777,920255
27081,"Lincoln, MN",263024,265840,314293,328695,363869,418566
27083,"Lyon, MN",1581980,1568499,1575482,1480692,1546282,1546265
27085,"McLeod, MN",1816268,1844830,1824193,1737880,1807020,1710141
27087,"Mahnomen, MN",159185,164200,168459,158188,195156,188632
27089,"Marshall, MN",352613,376956,393558,421204,453563,444255
27091,"Martin, MN",1073860,1105371,1086046,961517,1060625,1035892
27093,"Meeker, MN",813790,948112,1071255,991182,1052713,1144076
27095,"Mille Lacs, MN",792635,810046,829611,773565,835064,817976
27097,"Morrison, MN",1152573,1174088,1089146,1105463,1056192,1088423
27099,"Mower, MN",1911393,1936734,1841258,1837067,1913219,1978794
27101,"Murray, MN",447570,486667,525349,499325,448801,453837
27103,"Nicollet, MN",1516684,1615922,1552144,1449268,1515831,1573290
27105,"Nobles, MN",1255787,1281273,1218216,1231888,1220514,1252817
27107,"Norman, MN",196218,202769,229356,231719,268864,247620
27109,"Olmsted, MN",10960398,11484940,11756446,11554089,11905171,11994255
27111,"Otter Tail, MN",2289707,2288081,2256055,2329010,2405425,2403205
27113,"Pennington, MN",1371850,1694949,1726529,1692643,2034568,2003829
27115,"Pine, MN",698917,720515,739159,697061,725722,730992
27117,"Pipestone, MN",663429,679711,678229,628433,613808,637733
27119,"Polk, MN",1245857,1277289,1344840,1379879,1484831,1382369
27121,"Pope, MN",489158,508386,511536,517133,561002,566281
27123,"Ramsey, MN",42055201,42550515,43269570,41653200,42454434,43178777
27125,"Red Lake, MN",166604,176726,156936,153111,188737,187489
27127,"Redwood, MN",753235,833045,798941,822945,927218,972308
27129,"Renville, MN",726963,775472,638303,716129,798124,780819
27131,"Rice, MN",2735108,2827315,2763329,2756910,2829224,2841590
27133,"Rock, MN",697269,695416,630317,595129,557180,595307
27135,"Roseau, MN",1352355,1133945,1066062,1055878,1231774,1273388
27137,"St. Louis, MN",9722765,10202357,10439617,9822704,10169882,10243518
27139,"Scott, MN",6632372,6996957,6924989,6623207,7170017,7110489
27141,"Sherburne, MN",3615276,3560782,3525245,3410609,3411398,3528375
27143,"Sibley, MN",450002,434281,411920,411104,443168,452671
27145,"Stearns, MN",8678706,8847934,8808067,8645618,8749830,8863045
27147,"Steele, MN",2273348,2255303,2282615,2144218,2225116,2114552
27149,"Stevens, MN",589883,595713,586026,625559,610254,634462
27151,"Swift, MN",519790,509664,448555,472981,503795,576188
27153,"Todd, MN",819678,843488,819540,751930,753035,780062
27155,"Traverse, MN",173760,172953,156439,210924,204287,223058
27157,"Wabasha, MN",775734,743653,743332,773101,784241,780254
27159,"Wadena, MN",499121,510276,512555,508739,515748,495880
27161,"Waseca, MN",785964,751341,684645,703468,759535,779413
27163,"Washington, MN",11240735,11444127,11825991,11550565,11746473,11490276
27165,"Watonwan, MN",434499,443183,446359,426177,469846,465949
27167,"Wilkin, MN",276186,268877,293494,286820,329043,329293
27169,"Winona, MN",2344556,2333808,2331524,2340342,2344642,2365609
27171,"Wright, MN",4693623,4835905,4956154,5037802,5170637,5161577
27173,"Yellow Medicine, MN",447659,448569,494241,506812,500085,515955
28001,"Adams, MS",940452,951594,941808,880919,926868,906785
28003,"Alcorn, MS",1185077,1229697,1224583,1240187,1260844,1287599
28005,"Amite, MS",249376,252408,252686,235760,244828,246035
28007,"Attala, MS",498906,475415,459399,503024,520259,568007
28009,"Benton, MS",334781,331677,248435,292378,253031,302851
28011,"Bolivar, MS",1101909,1100995,967953,1005833,1018132,932015
28013,"Calhoun, MS",268235,271707,272260,300107,298010,277152
28015,"Carroll, MS",115708,118030,112234,108574,111875,102959
28017,"Chickasaw, MS",479685,451693,475870,508980,510454,439523
28019,"Choctaw, MS",686046,719533,659721,638627,640535,728729
28021,"Claiborne, MS",651509,614718,760479,584890,735843,652425
28023,"Clarke, MS",278569,291818,276651,278266,269641,265893
28025,"Clay, MS",501235,475383,496926,505457,521116,527481
28027,"Coahoma, MS",748146,718484,715039,660354,699444,662374
28029,"Copiah, MS",698189,659709,642312,630471,671099,696154
28031,"Covington, MS",599284,611713,563831,566544,674738,698502
28033,"DeSoto, MS",5832438,5894802,6003914,6171397,6611001,6677482
28035,"Forrest, MS",3647889,3628625,3556477,3462417,3630428,3649577
28037,"Franklin, MS",177009,180104,187541,190725,195130,196485
